predictor,IncMSE,metric,region,iteration
pdsi_jfm,0.42891232801360263,peak2z_length,Western Mountains,13
pdsi_amj,1.9196491529251618,peak2z_length,Western Mountains,13
p.pet_cy,6.774753249654772,peak2z_length,Western Mountains,13
swe.p_cy,-0.10214732708333712,peak2z_length,Western Mountains,13
p.pet_jfm,3.242702860527803,peak2z_length,Western Mountains,13
swe.p_jfm,-0.5947727614042656,peak2z_length,Western Mountains,13
p.pet_amj,0.5649991717757031,peak2z_length,Western Mountains,13
swe.p_amj,0.044390538157100715,peak2z_length,Western Mountains,13
p.pet_jas,3.438502110526744,peak2z_length,Western Mountains,13
swe.p_jas,0,peak2z_length,Western Mountains,13
p.pet_ond,1.2948586618320308,peak2z_length,Western Mountains,13
swe.p_ond,0.7337143583000785,peak2z_length,Western Mountains,13
DRAIN_SQKM,40.485965178359166,peak2z_length,Western Mountains,13
ELEV_MEAN_M_BASIN,13.132114936660233,peak2z_length,Western Mountains,13
SLOPE_PCT,8.274341079087499,peak2z_length,Western Mountains,13
AWCAVE,0.5400959846512934,peak2z_length,Western Mountains,13
PERMAVE,0.6663992266473217,peak2z_length,Western Mountains,13
TOPWET,34.88931380647052,peak2z_length,Western Mountains,13
depth_bedrock_m,14.656410942345781,peak2z_length,Western Mountains,13
CLAYAVE,0.548248686451887,peak2z_length,Western Mountains,13
SILTAVE,0.1418215891098131,peak2z_length,Western Mountains,13
SANDAVE,0.30452288427781665,peak2z_length,Western Mountains,13
p_mm_cy,2.0745382198194,peak2z_length,Western Mountains,14
p_mm_jas,6.640187742181206,peak2z_length,Western Mountains,14
p_mm_ond,7.767422993506613,peak2z_length,Western Mountains,14
p_mm_jfm,1.8319876583608374,peak2z_length,Western Mountains,14
p_mm_amj,-1.3854337308060072,peak2z_length,Western Mountains,14
pet_mm_cy,5.040997130204929,peak2z_length,Western Mountains,14
pet_mm_jas,3.9254481595391977,peak2z_length,Western Mountains,14
pet_mm_ond,3.9755846555272876,peak2z_length,Western Mountains,14
pet_mm_jfm,56.740262289189374,peak2z_length,Western Mountains,14
pet_mm_amj,8.592104150120633,peak2z_length,Western Mountains,14
T_max_c_cy,21.80994813769978,peak2z_length,Western Mountains,14
T_max_c_jas,9.025448094519065,peak2z_length,Western Mountains,14
T_max_c_ond,3.77179904831501,peak2z_length,Western Mountains,14
T_max_c_jfm,11.255021523160787,peak2z_length,Western Mountains,14
T_max_c_amj,19.233768098237675,peak2z_length,Western Mountains,14
T_min_c_cy,8.958645020212028,peak2z_length,Western Mountains,14
T_min_c_jas,28.45308442653652,peak2z_length,Western Mountains,14
T_min_c_ond,-0.23505185823624267,peak2z_length,Western Mountains,14
T_min_c_jfm,1.680041747567145,peak2z_length,Western Mountains,14
T_min_c_amj,22.527374030132883,peak2z_length,Western Mountains,14
pcumdist10days,0.9862037870759487,peak2z_length,Western Mountains,14
pcumdist50days,0.2375878180130055,peak2z_length,Western Mountains,14
pcumdist90days,-3.682146580701269,peak2z_length,Western Mountains,14
swe_mm_cy,1.8231577718370358,peak2z_length,Western Mountains,14
swe_mm_jas,0,peak2z_length,Western Mountains,14
swe_mm_ond,1.513432927840061,peak2z_length,Western Mountains,14
swe_mm_jfm,0.4659629998732282,peak2z_length,Western Mountains,14
swe_mm_amj,0.023548150155558854,peak2z_length,Western Mountains,14
srad_wm2_cy,8.139692627297629,peak2z_length,Western Mountains,14
srad_wm2_jas,1.4821259235273994,peak2z_length,Western Mountains,14
srad_wm2_ond,8.140042351537621,peak2z_length,Western Mountains,14
srad_wm2_jfm,1.137779397281205,peak2z_length,Western Mountains,14
srad_wm2_amj,10.376645647788534,peak2z_length,Western Mountains,14
pdsi_cy,1.510799840215202,peak2z_length,Western Mountains,14
pdsi_jas,-0.295619537106835,peak2z_length,Western Mountains,14
pdsi_ond,1.382779491191687,peak2z_length,Western Mountains,14
pdsi_jfm,4.342375106162778,peak2z_length,Western Mountains,14
pdsi_amj,6.685570305831382,peak2z_length,Western Mountains,14
p.pet_cy,3.7347173146706223,peak2z_length,Western Mountains,14
swe.p_cy,1.0328767486934238,peak2z_length,Western Mountains,14
p.pet_jfm,8.644074844663852,peak2z_length,Western Mountains,14
swe.p_jfm,0.22384584781271522,peak2z_length,Western Mountains,14
p.pet_amj,-0.21270388864287595,peak2z_length,Western Mountains,14
swe.p_amj,0.0246802883033558,peak2z_length,Western Mountains,14
p.pet_jas,3.51099734934268,peak2z_length,Western Mountains,14
swe.p_jas,0,peak2z_length,Western Mountains,14
p.pet_ond,14.900167377794082,peak2z_length,Western Mountains,14
swe.p_ond,1.5129396537550721,peak2z_length,Western Mountains,14
DRAIN_SQKM,97.06587091181774,peak2z_length,Western Mountains,14
ELEV_MEAN_M_BASIN,14.12153605801826,peak2z_length,Western Mountains,14
SLOPE_PCT,3.4604574009702067,peak2z_length,Western Mountains,14
AWCAVE,2.140395246862394,peak2z_length,Western Mountains,14
PERMAVE,13.819863400803452,peak2z_length,Western Mountains,14
TOPWET,12.054118377739425,peak2z_length,Western Mountains,14
depth_bedrock_m,76.86048897425003,peak2z_length,Western Mountains,14
CLAYAVE,0.3065333883240092,peak2z_length,Western Mountains,14
SILTAVE,0.1899975513107249,peak2z_length,Western Mountains,14
SANDAVE,-4.5994481817533114e-4,peak2z_length,Western Mountains,14
p_mm_cy,1.4725683423451286,peak2z_length,Western Mountains,15
p_mm_jas,9.90502573424721,peak2z_length,Western Mountains,15
p_mm_ond,-0.23929033488509938,peak2z_length,Western Mountains,15
p_mm_jfm,2.7485964405523204,peak2z_length,Western Mountains,15
p_mm_amj,0.0517084508587204,peak2z_length,Western Mountains,15
pet_mm_cy,1.9786496172294255,peak2z_length,Western Mountains,15
pet_mm_jas,5.433953582384349,peak2z_length,Western Mountains,15
pet_mm_ond,4.422570935562023,peak2z_length,Western Mountains,15
pet_mm_jfm,38.90589815032616,peak2z_length,Western Mountains,15
pet_mm_amj,3.5267503524269497,peak2z_length,Western Mountains,15
T_max_c_cy,7.581972512174962,peak2z_length,Western Mountains,15
T_max_c_jas,32.98110725755076,peak2z_length,Western Mountains,15
T_max_c_ond,5.178844515110499,peak2z_length,Western Mountains,15
T_max_c_jfm,4.971660091982684,peak2z_length,Western Mountains,15
T_max_c_amj,11.874580594863538,peak2z_length,Western Mountains,15
T_min_c_cy,2.8072771503387886,peak2z_length,Western Mountains,15
T_min_c_jas,5.059423757165403,peak2z_length,Western Mountains,15
T_min_c_ond,0.6540020081158053,peak2z_length,Western Mountains,15
T_min_c_jfm,0.5609941507530195,peak2z_length,Western Mountains,15
T_min_c_amj,7.084361663117087,peak2z_length,Western Mountains,15
pcumdist10days,-0.0344664207961141,peak2z_length,Western Mountains,15
pcumdist50days,1.1868966161505394,peak2z_length,Western Mountains,15
pcumdist90days,1.1479104201240704,peak2z_length,Western Mountains,15
swe_mm_cy,-0.10418099431636024,peak2z_length,Western Mountains,15
swe_mm_jas,0,peak2z_length,Western Mountains,15
swe_mm_ond,0.5360455947712751,peak2z_length,Western Mountains,15
swe_mm_jfm,0.5511506489114506,peak2z_length,Western Mountains,15
swe_mm_amj,0.004607874269422603,peak2z_length,Western Mountains,15
srad_wm2_cy,1.858337891904885,peak2z_length,Western Mountains,15
srad_wm2_jas,-0.044255743722391404,peak2z_length,Western Mountains,15
srad_wm2_ond,2.4354235089466045,peak2z_length,Western Mountains,15
srad_wm2_jfm,2.433138307476872,peak2z_length,Western Mountains,15
srad_wm2_amj,3.8141823261363954,peak2z_length,Western Mountains,15
pdsi_cy,1.049500236025839,peak2z_length,Western Mountains,15
pdsi_jas,1.6874778464146643,peak2z_length,Western Mountains,15
pdsi_ond,0.6586304023437916,peak2z_length,Western Mountains,15
pdsi_jfm,0.9474655078865519,peak2z_length,Western Mountains,15
pdsi_amj,4.062952232659502,peak2z_length,Western Mountains,15
p.pet_cy,2.662927704513441,peak2z_length,Western Mountains,15
swe.p_cy,-0.01943556472235353,peak2z_length,Western Mountains,15
p.pet_jfm,3.810010790434154,peak2z_length,Western Mountains,15
swe.p_jfm,0.512472640154685,peak2z_length,Western Mountains,15
p.pet_amj,0.411103164116082,peak2z_length,Western Mountains,15
swe.p_amj,-0.006459094747756666,peak2z_length,Western Mountains,15
p.pet_jas,3.1551605758368835,peak2z_length,Western Mountains,15
swe.p_jas,0,peak2z_length,Western Mountains,15
p.pet_ond,1.3400915746861104,peak2z_length,Western Mountains,15
swe.p_ond,0.5597099867691788,peak2z_length,Western Mountains,15
DRAIN_SQKM,31.571641893686103,peak2z_length,Western Mountains,15
ELEV_MEAN_M_BASIN,17.028086954350535,peak2z_length,Western Mountains,15
SLOPE_PCT,7.6108133222483625,peak2z_length,Western Mountains,15
AWCAVE,0.2225017672724992,peak2z_length,Western Mountains,15
PERMAVE,1.1341182181962477,peak2z_length,Western Mountains,15
TOPWET,37.34010660270897,peak2z_length,Western Mountains,15
depth_bedrock_m,9.402532232210365,peak2z_length,Western Mountains,15
CLAYAVE,-0.12052542350325662,peak2z_length,Western Mountains,15
SILTAVE,0.5782617410394977,peak2z_length,Western Mountains,15
SANDAVE,0.6621188019868302,peak2z_length,Western Mountains,15
p_mm_cy,1.2226317401605142,peak2z_length,Western Mountains,16
p_mm_jas,1.8499935706874757,peak2z_length,Western Mountains,16
p_mm_ond,0.18466702637656443,peak2z_length,Western Mountains,16
p_mm_jfm,0.6898389202167158,peak2z_length,Western Mountains,16
p_mm_amj,0.3231218072428277,peak2z_length,Western Mountains,16
pet_mm_cy,1.2798757295402885,peak2z_length,Western Mountains,16
pet_mm_jas,0.542427608356921,peak2z_length,Western Mountains,16
pet_mm_ond,0.3922266877051657,peak2z_length,Western Mountains,16
pet_mm_jfm,1.3599024572589689,peak2z_length,Western Mountains,16
pet_mm_amj,0.39972716666170255,peak2z_length,Western Mountains,16
T_max_c_cy,2.6100246969947714,peak2z_length,Western Mountains,16
T_max_c_jas,1.3488348964913137,peak2z_length,Western Mountains,16
T_max_c_ond,1.7289409200803105,peak2z_length,Western Mountains,16
T_max_c_jfm,1.6304714197464478,peak2z_length,Western Mountains,16
T_max_c_amj,0.9170162172703846,peak2z_length,Western Mountains,16
T_min_c_cy,1.258096729558645,peak2z_length,Western Mountains,16
T_min_c_jas,0.7140124440205383,peak2z_length,Western Mountains,16
T_min_c_ond,0.9477810286552817,peak2z_length,Western Mountains,16
T_min_c_jfm,0.7401988700446529,peak2z_length,Western Mountains,16
T_min_c_amj,1.8846451585152055,peak2z_length,Western Mountains,16
pcumdist10days,-0.5395907718995365,peak2z_length,Western Mountains,16
pcumdist50days,1.291043803223599,peak2z_length,Western Mountains,16
pcumdist90days,0.15213076873948056,peak2z_length,Western Mountains,16
swe_mm_cy,0.4972644348711079,peak2z_length,Western Mountains,16
swe_mm_jas,0,peak2z_length,Western Mountains,16
swe_mm_ond,0.3437089120214178,peak2z_length,Western Mountains,16
swe_mm_jfm,0.6329231327606258,peak2z_length,Western Mountains,16
swe_mm_amj,0.00411961999290641,peak2z_length,Western Mountains,16
srad_wm2_cy,0.9987434696674606,peak2z_length,Western Mountains,16
srad_wm2_jas,0.17996648202990262,peak2z_length,Western Mountains,16
srad_wm2_ond,0.14418920311527783,peak2z_length,Western Mountains,16
srad_wm2_jfm,2.156256725246807,peak2z_length,Western Mountains,16
srad_wm2_amj,1.1928836301424717,peak2z_length,Western Mountains,16
pdsi_cy,0.6582598453537922,peak2z_length,Western Mountains,16
pdsi_jas,0.2672907765014195,peak2z_length,Western Mountains,16
pdsi_ond,1.0713558333953233,peak2z_length,Western Mountains,16
pdsi_jfm,0.10207276729742375,peak2z_length,Western Mountains,16
pdsi_amj,1.3023613234859273,peak2z_length,Western Mountains,16
p.pet_cy,1.1253780362730983,peak2z_length,Western Mountains,16
swe.p_cy,0.45748263743988765,peak2z_length,Western Mountains,16
p.pet_jfm,1.9148444599208256,peak2z_length,Western Mountains,16
swe.p_jfm,0.835789319500429,peak2z_length,Western Mountains,16
p.pet_amj,0.08445927046967713,peak2z_length,Western Mountains,16
swe.p_amj,0.0032160433731573644,peak2z_length,Western Mountains,16
p.pet_jas,1.2785414845825385,peak2z_length,Western Mountains,16
swe.p_jas,0,peak2z_length,Western Mountains,16
p.pet_ond,0.20292832458258248,peak2z_length,Western Mountains,16
swe.p_ond,0.30404064025863947,peak2z_length,Western Mountains,16
DRAIN_SQKM,0.20181289728781793,peak2z_length,Western Mountains,16
ELEV_MEAN_M_BASIN,0.14775697876352809,peak2z_length,Western Mountains,16
SLOPE_PCT,-0.10258314346630834,peak2z_length,Western Mountains,16
AWCAVE,-0.14456552810230303,peak2z_length,Western Mountains,16
PERMAVE,0.12769061368249066,peak2z_length,Western Mountains,16
TOPWET,0.08799670464383648,peak2z_length,Western Mountains,16
depth_bedrock_m,0.010983657700476584,peak2z_length,Western Mountains,16
CLAYAVE,0.14411796535818358,peak2z_length,Western Mountains,16
SILTAVE,-0.015641786569905978,peak2z_length,Western Mountains,16
SANDAVE,0.08023481155457922,peak2z_length,Western Mountains,16
p_mm_cy,1.202342716565633,peak2z_length,Western Mountains,17
p_mm_jas,-3.751624515958763,peak2z_length,Western Mountains,17
p_mm_ond,4.733240826591531,peak2z_length,Western Mountains,17
p_mm_jfm,0.4682671011247589,peak2z_length,Western Mountains,17
p_mm_amj,0.4969845661611673,peak2z_length,Western Mountains,17
pet_mm_cy,6.982841219636955,peak2z_length,Western Mountains,17
pet_mm_jas,3.5451291746306604,peak2z_length,Western Mountains,17
pet_mm_ond,-0.16608111065875394,peak2z_length,Western Mountains,17
pet_mm_jfm,26.09028616517563,peak2z_length,Western Mountains,17
pet_mm_amj,25.06453991619736,peak2z_length,Western Mountains,17
T_max_c_cy,14.163283789187126,peak2z_length,Western Mountains,17
T_max_c_jas,4.601268266411174,peak2z_length,Western Mountains,17
T_max_c_ond,0.8246469419728563,peak2z_length,Western Mountains,17
T_max_c_jfm,6.840909759721407,peak2z_length,Western Mountains,17
T_max_c_amj,17.655977780454126,peak2z_length,Western Mountains,17
T_min_c_cy,9.604601568643353,peak2z_length,Western Mountains,17
T_min_c_jas,11.299264236795171,peak2z_length,Western Mountains,17
T_min_c_ond,0.19511498463671895,peak2z_length,Western Mountains,17
T_min_c_jfm,3.074333260538002,peak2z_length,Western Mountains,17
T_min_c_amj,16.325265240182176,peak2z_length,Western Mountains,17
pcumdist10days,-3.740365361350886,peak2z_length,Western Mountains,17
pcumdist50days,0.5071673295287187,peak2z_length,Western Mountains,17
pcumdist90days,-6.553457258608862,peak2z_length,Western Mountains,17
swe_mm_cy,3.3136847340867406,peak2z_length,Western Mountains,17
swe_mm_jas,0,peak2z_length,Western Mountains,17
swe_mm_ond,-2.690117258816902,peak2z_length,Western Mountains,17
swe_mm_jfm,4.5935623034356885,peak2z_length,Western Mountains,17
swe_mm_amj,-9.210526315789473e-4,peak2z_length,Western Mountains,17
srad_wm2_cy,2.52564019408186,peak2z_length,Western Mountains,17
srad_wm2_jas,1.1693394431935655,peak2z_length,Western Mountains,17
srad_wm2_ond,3.5406477176285316,peak2z_length,Western Mountains,17
srad_wm2_jfm,7.828501171538376,peak2z_length,Western Mountains,17
srad_wm2_amj,-2.7405889614889434,peak2z_length,Western Mountains,17
pdsi_cy,-0.2153300130892823,peak2z_length,Western Mountains,17
pdsi_jas,0.12281079629945194,peak2z_length,Western Mountains,17
pdsi_ond,1.1463173967154847,peak2z_length,Western Mountains,17
pdsi_jfm,-1.193665251564373,peak2z_length,Western Mountains,17
pdsi_amj,-2.5466599685039553,peak2z_length,Western Mountains,17
p.pet_cy,3.068942712135116,peak2z_length,Western Mountains,17
swe.p_cy,4.525619189509307,peak2z_length,Western Mountains,17
p.pet_jfm,-1.4274855397196196,peak2z_length,Western Mountains,17
swe.p_jfm,-0.4354029395552407,peak2z_length,Western Mountains,17
p.pet_amj,-1.3024282663828424,peak2z_length,Western Mountains,17
swe.p_amj,0.0059827410213243596,peak2z_length,Western Mountains,17
p.pet_jas,-0.10958034616622427,peak2z_length,Western Mountains,17
swe.p_jas,0,peak2z_length,Western Mountains,17
p.pet_ond,5.86955818781475,peak2z_length,Western Mountains,17
swe.p_ond,1.765362678922269,peak2z_length,Western Mountains,17
DRAIN_SQKM,67.32729296324173,peak2z_length,Western Mountains,17
ELEV_MEAN_M_BASIN,3.948953394615711,peak2z_length,Western Mountains,17
SLOPE_PCT,3.4844255077719004,peak2z_length,Western Mountains,17
AWCAVE,0.006912871776471756,peak2z_length,Western Mountains,17
PERMAVE,12.756103289714597,peak2z_length,Western Mountains,17
TOPWET,3.4853992592743874,peak2z_length,Western Mountains,17
depth_bedrock_m,52.36501801269171,peak2z_length,Western Mountains,17
CLAYAVE,0.13175575555960106,peak2z_length,Western Mountains,17
SILTAVE,0.4626632986774887,peak2z_length,Western Mountains,17
SANDAVE,0.06253278150723934,peak2z_length,Western Mountains,17
p_mm_cy,3.4869284845395834,peak2z_length,Western Mountains,18
p_mm_jas,-1.9472691593625948,peak2z_length,Western Mountains,18
p_mm_ond,6.533747963862432,peak2z_length,Western Mountains,18
p_mm_jfm,0.31955501838682343,peak2z_length,Western Mountains,18
p_mm_amj,-1.348398701954976,peak2z_length,Western Mountains,18
pet_mm_cy,9.530372226663577,peak2z_length,Western Mountains,18
pet_mm_jas,14.099698632464507,peak2z_length,Western Mountains,18
pet_mm_ond,3.221307790731401,peak2z_length,Western Mountains,18
pet_mm_jfm,38.676779803331286,peak2z_length,Western Mountains,18
pet_mm_amj,41.10840191166881,peak2z_length,Western Mountains,18
T_max_c_cy,9.827986729883989,peak2z_length,Western Mountains,18
T_max_c_jas,6.397649336991754,peak2z_length,Western Mountains,18
T_max_c_ond,1.382477592811168,peak2z_length,Western Mountains,18
T_max_c_jfm,4.939105364458404,peak2z_length,Western Mountains,18
T_max_c_amj,12.60627008662288,peak2z_length,Western Mountains,18
T_min_c_cy,24.405932147910296,peak2z_length,Western Mountains,18
T_min_c_jas,21.110195393463417,peak2z_length,Western Mountains,18
T_min_c_ond,4.75925090070349,peak2z_length,Western Mountains,18
T_min_c_jfm,4.418610068524561,peak2z_length,Western Mountains,18
T_min_c_amj,49.31565252448726,peak2z_length,Western Mountains,18
pcumdist10days,-2.6447779995393716,peak2z_length,Western Mountains,18
pcumdist50days,-0.5375223295551844,peak2z_length,Western Mountains,18
pcumdist90days,-2.4833052352337885,peak2z_length,Western Mountains,18
swe_mm_cy,2.4306368477767326,peak2z_length,Western Mountains,18
swe_mm_jas,0,peak2z_length,Western Mountains,18
swe_mm_ond,-0.06136562424570323,peak2z_length,Western Mountains,18
swe_mm_jfm,2.315071083293632,peak2z_length,Western Mountains,18
swe_mm_amj,-3.753472222222626e-4,peak2z_length,Western Mountains,18
srad_wm2_cy,3.199677399762739,peak2z_length,Western Mountains,18
srad_wm2_jas,-0.11531817167504127,peak2z_length,Western Mountains,18
srad_wm2_ond,2.0852921963854874,peak2z_length,Western Mountains,18
srad_wm2_jfm,8.032744225280247,peak2z_length,Western Mountains,18
srad_wm2_amj,4.621653595422845,peak2z_length,Western Mountains,18
